,revenue_category,year,power_code_code,value,mean_value
1116,Non-tax revenue: Grants,2012,600000,0.1360114492078914,0.09186967002796571
1117,Non-tax revenue: Grants,2013,600000,0.10210137169471378,0.09186967002796571
1118,Non-tax revenue: Grants,2014,600000,0.09956579419128717,0.09186967002796571
1119,Non-tax revenue: Grants,2015,600000,0.09164776883961258,0.09186967002796571
1120,Non-tax revenue: Grants,2016,600000,0.11012371805225449,0.09186967002796571
1121,Non-tax revenue: Grants,2017,600000,0.09356747136822934,0.09186967002796571
1122,Non-tax revenue: Grants,2018,600000,0.11201441752104846,0.09186967002796571
1123,Non-tax revenue: Grants,2019,600000,0.10613879764315133,0.09186967002796571
1124,Non-tax revenue: Grants,2020,600000,0.09579350621490565,0.09186967002796571
1125,Non-tax revenue: Grants,2021,600000,0.13117793927259325,0.09186967002796571
1126,Non-tax revenue: Grants,2004,600000,0.05151603494168634,0.09186967002796571
1127,Non-tax revenue: Grants,2005,600000,0.05444684414205698,0.09186967002796571
1128,Non-tax revenue: Grants,2006,600000,0.05955888346220525,0.09186967002796571
1129,Non-tax revenue: Grants,2007,600000,0.05803872308528549,0.09186967002796571
1130,Non-tax revenue: Grants,2008,600000,0.07181067602632077,0.09186967002796571
1131,Non-tax revenue: Grants,2009,600000,0.0798970291365739,0.09186967002796571
1132,Non-tax revenue: Grants,2010,600000,0.10511388951534387,0.09186967002796571
1133,Non-tax revenue: Grants,2011,600000,0.12143841175243986,0.09186967002796571
1134,Non-tax revenue: Grants,2012,600000,0.1360114492078914,0.09186967002796571
1135,Non-tax revenue: Grants,2013,600000,0.10210137169471378,0.09186967002796571
1136,Non-tax revenue: Grants,2014,600000,0.0750755204674093,0.09186967002796571
1137,Non-tax revenue: Grants,2015,600000,0.09164776883961258,0.09186967002796571
1138,Non-tax revenue: Grants,2016,600000,0.10479515588894626,0.09186967002796571
1139,Non-tax revenue: Grants,2017,600000,0.09356747136822934,0.09186967002796571
1140,Non-tax revenue: Grants,2018,600000,0.11201441752104846,0.09186967002796571
1141,Non-tax revenue: Grants,2019,600000,0.10613879764315133,0.09186967002796571
1142,Non-tax revenue: Grants,2020,600000,0.09579350621490565,0.09186967002796571
1143,Non-tax revenue: Grants,2021,600000,0.13117793927259325,0.09186967002796571
1144,Non-tax revenue: Property income,2004,600000,0.053743769967731586,0.09691704419260676
1145,Non-tax revenue: Property income,2005,600000,0.056814593939660624,0.09691704419260676
1146,Non-tax revenue: Property income,2006,600000,0.06267769249655837,0.09691704419260676
1147,Non-tax revenue: Property income,2007,600000,0.061565595170290456,0.09691704419260676
1148,Non-tax revenue: Property income,2008,600000,0.06657912409759228,0.09691704419260676
1149,Non-tax revenue: Property income,2009,600000,0.066942162398133,0.09691704419260676
1150,Non-tax revenue: Property income,2010,600000,0.12250802459659492,0.09691704419260676
1151,Non-tax revenue: Property income,2011,600000,0.0988880326874485,0.09691704419260676
1152,Non-tax revenue: Property income,2012,600000,0.09391100761130297,0.09691704419260676
1153,Non-tax revenue: Property income,2013,600000,0.10723291307232911,0.09691704419260676
1154,Non-tax revenue: Property income,2014,600000,0.10813950871816976,0.09691704419260676
1155,Non-tax revenue: Property income,2015,600000,0.09646357690736371,0.09691704419260676
1156,Non-tax revenue: Property income,2016,600000,0.11012371805225449,0.09691704419260676
1157,Non-tax revenue: Property income,2017,600000,0.11620085919064459,0.09691704419260676
1158,Non-tax revenue: Property income,2018,600000,0.12397222907016688,0.09691704419260676
1159,Non-tax revenue: Property income,2019,600000,0.10985708992298686,0.09691704419260676
1160,Non-tax revenue: Property income,2020,600000,0.12001166123025978,0.09691704419260676
1161,Non-tax revenue: Property income,2021,600000,0.1407314471676762,0.09691704419260676
1162,Non-tax revenue: Property income,2004,600000,0.053743769967731586,0.09691704419260676
1163,Non-tax revenue: Property income,2005,600000,0.057207255365441044,0.09691704419260676
1164,Non-tax revenue: Property income,2006,600000,0.061363573857041914,0.09691704419260676
1165,Non-tax revenue: Property income,2007,600000,0.061565595170290456,0.09691704419260676
1166,Non-tax revenue: Property income,2008,600000,0.06657912409759228,0.09691704419260676
1167,Non-tax revenue: Property income,2009,600000,0.066942162398133,0.09691704419260676
1168,Non-tax revenue: Property income,2010,600000,0.12250802459659492,0.09691704419260676
1169,Non-tax revenue: Property income,2011,600000,0.0988880326874485,0.09691704419260676
1170,Non-tax revenue: Property income,2012,600000,0.09391100761130297,0.09691704419260676
1171,Non-tax revenue: Property income,2013,600000,0.10723291307232911,0.09691704419260676
1172,Non-tax revenue: Property income,2014,600000,0.10813950871816976,0.09691704419260676
1173,Non-tax revenue: Property income,2015,600000,0.11305752756915853,0.09691704419260676
1174,Non-tax revenue: Property income,2016,600000,0.115815818568859,0.09691704419260676
1175,Non-tax revenue: Property income,2017,600000,0.11620085919064459,0.09691704419260676
1176,Non-tax revenue: Property income,2018,600000,0.12397222907016688,0.09691704419260676
1177,Non-tax revenue: Property income,2019,600000,0.12197870875377351,0.09691704419260676
1178,Non-tax revenue: Property income,2020,600000,0.12718351786113433,0.09691704419260676
1179,Non-tax revenue: Property income,2021,600000,0.14357204685094277,0.09691704419260676
1180,Non-tax revenue: Rents and royalties,2004,600000,0.053743769967731586,0.08799620582193642
1181,Non-tax revenue: Rents and royalties,2005,600000,0.056814593939660624,0.08799620582193642
1182,Non-tax revenue: Rents and royalties,2006,600000,0.061363573857041914,0.08799620582193642
1183,Non-tax revenue: Rents and royalties,2007,600000,0.061565595170290456,0.08799620582193642
1184,Non-tax revenue: Rents and royalties,2008,600000,0.06657912409759228,0.08799620582193642
1185,Non-tax revenue: Rents and royalties,2009,600000,0.07175269990984048,0.08799620582193642
1186,Non-tax revenue: Rents and royalties,2010,600000,0.08820290540652038,0.08799620582193642
1187,Non-tax revenue: Rents and royalties,2011,600000,0.08173922348807798,0.08799620582193642
1188,Non-tax revenue: Rents and royalties,2012,600000,0.08902399203115928,0.08799620582193642
1189,Non-tax revenue: Rents and royalties,2013,600000,0.1019273533357769,0.08799620582193642
1190,Non-tax revenue: Rents and royalties,2014,600000,0.09428830741643242,0.08799620582193642
1191,Non-tax revenue: Rents and royalties,2015,600000,0.09298240964421746,0.08799620582193642
1192,Non-tax revenue: Rents and royalties,2016,600000,0.10081801630071971,0.08799620582193642
1193,Non-tax revenue: Rents and royalties,2017,600000,0.10502077969225751,0.08799620582193642
1194,Non-tax revenue: Rents and royalties,2018,600000,0.10804449869461226,0.08799620582193642
1195,Non-tax revenue: Rents and royalties,2019,600000,0.1010642622796705,0.08799620582193642
1196,Non-tax revenue: Rents and royalties,2020,600000,0.12129089618954798,0.08799620582193642
1197,Non-tax revenue: Rents and royalties,2021,600000,0.13679733211853848,0.08799620582193642
1198,Non-tax revenue: Rents and royalties,2004,600000,0.053743769967731586,0.08799620582193642
1199,Non-tax revenue: Rents and royalties,2005,600000,0.056814593939660624,0.08799620582193642
1200,Non-tax revenue: Rents and royalties,2006,600000,0.061363573857041914,0.08799620582193642
1201,Non-tax revenue: Rents and royalties,2007,600000,0.061565595170290456,0.08799620582193642
1202,Non-tax revenue: Rents and royalties,2008,600000,0.06657912409759228,0.08799620582193642
1203,Non-tax revenue: Rents and royalties,2009,600000,0.066942162398133,0.08799620582193642
1204,Non-tax revenue: Rents and royalties,2010,600000,0.10175518517203563,0.08799620582193642
1205,Non-tax revenue: Rents and royalties,2011,600000,0.10447842247357095,0.08799620582193642
1206,Non-tax revenue: Rents and royalties,2012,600000,0.1097737811339096,0.08799620582193642
1207,Non-tax revenue: Rents and royalties,2013,600000,0.1019273533357769,0.08799620582193642
1208,Non-tax revenue: Rents and royalties,2014,600000,0.09254486348309746,0.08799620582193642
1209,Non-tax revenue: Rents and royalties,2015,600000,0.09298240964421746,0.08799620582193642
1210,Non-tax revenue: Rents and royalties,2016,600000,0.09773791134964738,0.08799620582193642
1211,Non-tax revenue: Rents and royalties,2017,600000,0.10556723734353973,0.08799620582193642
1212,Non-tax revenue: Rents and royalties,2018,600000,0.10804449869461226,0.08799620582193642
1213,Non-tax revenue: Rents and royalties,2019,600000,0.1010642622796705,0.08799620582193642
1214,Non-tax revenue: Rents and royalties,2020,600000,0.1052972688618649,0.08799620582193642
1215,Non-tax revenue: Rents and royalties,2021,600000,0.13679733211853848,0.08799620582193642
1216,Water royalties,2004,600000,0.05306169800913996,0.07498253843558272
1217,Water royalties,2005,600000,0.055136916944737664,0.07498253843558272
1218,Water royalties,2006,600000,0.05767568478474478,0.07498253843558272
1219,Water royalties,2007,600000,0.057961214908172805,0.07498253843558272
1220,Water royalties,2008,600000,0.06191113162438636,0.07498253843558272
1221,Water royalties,2009,600000,0.06016944787675099,0.07498253843558272
1222,Water royalties,2010,600000,0.0649484520616925,0.07498253843558272
1223,Water royalties,2011,600000,0.07182567760898774,0.07498253843558272
1224,Water royalties,2012,600000,0.07512852605949927,0.07498253843558272
1225,Water royalties,2013,600000,0.07919795538429304,0.07498253843558272
1226,Water royalties,2014,600000,0.08034407630004965,0.07498253843558272
1227,Water royalties,2015,600000,0.08036507851578341,0.07498253843558272
1228,Water royalties,2016,600000,0.09118135963344132,0.07498253843558272
1229,Water royalties,2017,600000,0.09037813489323122,0.07498253843558272
1230,Water royalties,2018,600000,0.09102420305342211,0.07498253843558272
1231,Water royalties,2019,600000,0.08648917460792113,0.07498253843558272
1232,Water royalties,2020,600000,0.09702913657390853,0.07498253843558272
1233,Water royalties,2021,600000,0.10850259702398601,0.07498253843558272
1234,Water royalties,2004,600000,0.05306169800913996,0.07498253843558272
1235,Water royalties,2005,600000,0.053253398233513626,0.07498253843558272
1236,Water royalties,2006,600000,0.054255643970438874,0.07498253843558272
1237,Water royalties,2007,600000,0.057961214908172805,0.07498253843558272
1238,Water royalties,2008,600000,0.05954488198504941,0.07498253843558272
1239,Water royalties,2009,600000,0.06016944787675099,0.07498253843558272
1240,Water royalties,2010,600000,0.06653601955006253,0.07498253843558272
1241,Water royalties,2011,600000,0.07182567760898774,0.07498253843558272
1242,Water royalties,2012,600000,0.07512852605949927,0.07498253843558272
1243,Water royalties,2013,600000,0.07919795538429304,0.07498253843558272
1244,Water royalties,2014,600000,0.08034407630004965,0.07498253843558272
1245,Water royalties,2015,600000,0.08036507851578341,0.07498253843558272
1246,Water royalties,2016,600000,0.08519908850383714,0.07498253843558272
1247,Water royalties,2017,600000,0.09037813489323122,0.07498253843558272
1248,Water royalties,2018,600000,0.09021511769491682,0.07498253843558272
1249,Water royalties,2019,600000,0.08300200671170808,0.07498253843558272
1250,Water royalties,2020,600000,0.09702913657390853,0.07498253843558272
1251,Water royalties,2021,600000,0.10850259702398601,0.07498253843558272
1252,Mining and other royalties,2004,600000,0.04401924403024519,0.05635083945800726
1253,Mining and other royalties,2005,600000,0.045014849066576525,0.05635083945800726
1254,Mining and other royalties,2006,600000,0.04702506114395068,0.05635083945800726
1255,Mining and other royalties,2007,600000,0.0469415523337712,0.05635083945800726
1256,Mining and other royalties,2008,600000,0.050371414184196425,0.05635083945800726
1257,Mining and other royalties,2009,600000,0.05010988659303556,0.05635083945800726
1258,Mining and other royalties,2010,600000,0.06659162541648143,0.05635083945800726
1259,Mining and other royalties,2011,600000,0.05325071795074379,0.05635083945800726
1260,Mining and other royalties,2012,600000,0.05723263804331356,0.05635083945800726
1261,Mining and other royalties,2013,600000,0.06606657002313744,0.05635083945800726
1262,Mining and other royalties,2014,600000,0.05553795925470136,0.05635083945800726
1263,Mining and other royalties,2015,600000,0.061663485497719994,0.05635083945800726
1264,Mining and other royalties,2016,600000,0.055875994917463784,0.05635083945800726
1265,Mining and other royalties,2017,600000,0.05852627452196206,0.05635083945800726
1266,Mining and other royalties,2018,600000,0.06116655307134902,0.05635083945800726
1267,Mining and other royalties,2019,600000,0.06139942763961597,0.05635083945800726
1268,Mining and other royalties,2020,600000,0.067598931687293,0.05635083945800726
1269,Mining and other royalties,2021,600000,0.07163190716620603,0.05635083945800726
1270,Mining and other royalties,2004,600000,0.04401924403024519,0.05635083945800726
1271,Mining and other royalties,2005,600000,0.045014849066576525,0.05635083945800726
1272,Mining and other royalties,2006,600000,0.04702506114395068,0.05635083945800726
1273,Mining and other royalties,2007,600000,0.0469415523337712,0.05635083945800726
1274,Mining and other royalties,2008,600000,0.050371414184196425,0.05635083945800726
1275,Mining and other royalties,2009,600000,0.05010988659303556,0.05635083945800726
1276,Mining and other royalties,2010,600000,0.06659162541648143,0.05635083945800726
1277,Mining and other royalties,2011,600000,0.05325071795074379,0.05635083945800726
1278,Mining and other royalties,2012,600000,0.049545627063655215,0.05635083945800726
1279,Mining and other royalties,2013,600000,0.06606657002313744,0.05635083945800726
1280,Mining and other royalties,2014,600000,0.05553795925470136,0.05635083945800726
1281,Mining and other royalties,2015,600000,0.0559545032000876,0.05635083945800726
1282,Mining and other royalties,2016,600000,0.055875994917463784,0.05635083945800726
1283,Mining and other royalties,2017,600000,0.060063166664083054,0.05635083945800726
1284,Mining and other royalties,2018,600000,0.06116655307134902,0.05635083945800726
1285,Mining and other royalties,2019,600000,0.05277561782768081,0.05635083945800726
1286,Mining and other royalties,2020,600000,0.05340485421211938,0.05635083945800726
1287,Mining and other royalties,2021,600000,0.07163190716620603,0.05635083945800726
1288,Non-tax revenue: Interest and dividends,2004,600000,0.04333717207165356,0.052258010442323886
1289,Non-tax revenue: Interest and dividends,2005,600000,0.04333717207165356,0.052258010442323886
1290,Non-tax revenue: Interest and dividends,2006,600000,0.04333717207165356,0.052258010442323886
1291,Non-tax revenue: Interest and dividends,2007,600000,0.04333717207165356,0.052258010442323886
1292,Non-tax revenue: Interest and dividends,2008,600000,0.04728470853675062,0.052258010442323886
1293,Non-tax revenue: Interest and dividends,2009,600000,0.04917934842125843,0.052258010442323886
1294,Non-tax revenue: Interest and dividends,2010,600000,0.0776422912617281,0.052258010442323886
1295,Non-tax revenue: Interest and dividends,2011,600000,0.05021433761261812,0.052258010442323886
1296,Non-tax revenue: Interest and dividends,2012,600000,0.04822418765179726,0.052258010442323886
1297,Non-tax revenue: Interest and dividends,2013,600000,0.04864273180820576,0.052258010442323886
1298,Non-tax revenue: Interest and dividends,2014,600000,0.05893181730672585,0.052258010442323886
1299,Non-tax revenue: Interest and dividends,2015,600000,0.06341228999659464,0.052258010442323886
1300,Non-tax revenue: Interest and dividends,2016,600000,0.06141507929086518,0.052258010442323886
1301,Non-tax revenue: Interest and dividends,2017,600000,0.05397079391875842,0.052258010442323886
1302,Non-tax revenue: Interest and dividends,2018,600000,0.059264902447208175,0.052258010442323886
1303,Non-tax revenue: Interest and dividends,2019,600000,0.05212999971496992,0.052258010442323886
1304,Non-tax revenue: Interest and dividends,2020,600000,0.0492297937432399,0.052258010442323886
1305,Non-tax revenue: Interest and dividends,2021,600000,0.04727128712079123,0.052258010442323886
1306,Non-tax revenue: Interest and dividends,2004,600000,0.04333717207165356,0.052258010442323886
1307,Non-tax revenue: Interest and dividends,2005,600000,0.046440039424159245,0.052258010442323886
1308,Non-tax revenue: Interest and dividends,2006,600000,0.04333717207165356,0.052258010442323886
1309,Non-tax revenue: Interest and dividends,2007,600000,0.04333717207165356,0.052258010442323886
1310,Non-tax revenue: Interest and dividends,2008,600000,0.04333717207165356,0.052258010442323886
1311,Non-tax revenue: Interest and dividends,2009,600000,0.04333717207165356,0.052258010442323886
1312,Non-tax revenue: Interest and dividends,2010,600000,0.0776422912617281,0.052258010442323886
1313,Non-tax revenue: Interest and dividends,2011,600000,0.05021433761261812,0.052258010442323886
1314,Non-tax revenue: Interest and dividends,2012,600000,0.04822418765179726,0.052258010442323886
1315,Non-tax revenue: Interest and dividends,2013,600000,0.0500310782787584,0.052258010442323886
1316,Non-tax revenue: Interest and dividends,2014,600000,0.05893181730672585,0.052258010442323886
1317,Non-tax revenue: Interest and dividends,2015,600000,0.05370928632970777,0.052258010442323886
1318,Non-tax revenue: Interest and dividends,2016,600000,0.06141507929086518,0.052258010442323886
1319,Non-tax revenue: Interest and dividends,2017,600000,0.05397079391875842,0.052258010442323886
1320,Non-tax revenue: Interest and dividends,2018,600000,0.059264902447208175,0.052258010442323886
1321,Non-tax revenue: Interest and dividends,2019,600000,0.05212999971496992,0.052258010442323886
1322,Non-tax revenue: Interest and dividends,2020,600000,0.0492297937432399,0.052258010442323886
1323,Non-tax revenue: Interest and dividends,2021,600000,0.04727128712079123,0.052258010442323886
1324,Non-tax revenue: Other property income,2004,600000,0.04333717207165356,0.04333717207165356
1325,Non-tax revenue: Other property income,2005,600000,0.04333717207165356,0.04333717207165356
1326,Non-tax revenue: Other property income,2006,600000,0.04333717207165356,0.04333717207165356
1327,Non-tax revenue: Other property income,2007,600000,0.04333717207165356,0.04333717207165356
1328,Non-tax revenue: Other property income,2008,600000,0.04333717207165356,0.04333717207165356
1329,Non-tax revenue: Other property income,2009,600000,0.04333717207165356,0.04333717207165356
1330,Non-tax revenue: Other property income,2010,600000,0.04333717207165356,0.04333717207165356
1331,Non-tax revenue: Other property income,2011,600000,0.04333717207165356,0.04333717207165356
1332,Non-tax revenue: Other property income,2012,600000,0.04333717207165356,0.04333717207165356
1333,Non-tax revenue: Other property income,2013,600000,0.04333717207165356,0.04333717207165356
1334,Non-tax revenue: Other property income,2014,600000,0.04333717207165356,0.04333717207165356
1335,Non-tax revenue: Other property income,2015,600000,0.04333717207165356,0.04333717207165356
1336,Non-tax revenue: Other property income,2016,600000,0.04333717207165356,0.04333717207165356
1337,Non-tax revenue: Other property income,2017,600000,0.04333717207165356,0.04333717207165356
1338,Non-tax revenue: Other property income,2018,600000,0.04333717207165356,0.04333717207165356
1339,Non-tax revenue: Other property income,2019,600000,0.04333717207165356,0.04333717207165356
1340,Non-tax revenue: Other property income,2020,600000,0.04333717207165356,0.04333717207165356
1341,Non-tax revenue: Other property income,2021,600000,0.04333717207165356,0.04333717207165356
1342,Non-tax revenue: Other property income,2004,600000,0.04333717207165356,0.04333717207165356
1343,Non-tax revenue: Other property income,2005,600000,0.04333717207165356,0.04333717207165356
1344,Non-tax revenue: Other property income,2006,600000,0.04333717207165356,0.04333717207165356
1345,Non-tax revenue: Other property income,2007,600000,0.04333717207165356,0.04333717207165356
1346,Non-tax revenue: Other property income,2008,600000,0.04333717207165356,0.04333717207165356
1347,Non-tax revenue: Other property income,2009,600000,0.04333717207165356,0.04333717207165356
1348,Non-tax revenue: Other property income,2010,600000,0.04333717207165356,0.04333717207165356
1349,Non-tax revenue: Other property income,2011,600000,0.04333717207165356,0.04333717207165356
1350,Non-tax revenue: Other property income,2012,600000,0.04333717207165356,0.04333717207165356
1351,Non-tax revenue: Other property income,2013,600000,0.04333717207165356,0.04333717207165356
1352,Non-tax revenue: Other property income,2014,600000,0.04333717207165356,0.04333717207165356
1353,Non-tax revenue: Other property income,2015,600000,0.04333717207165356,0.04333717207165356
1354,Non-tax revenue: Other property income,2016,600000,0.04333717207165356,0.04333717207165356
1355,Non-tax revenue: Other property income,2017,600000,0.04333717207165356,0.04333717207165356
1356,Non-tax revenue: Other property income,2018,600000,0.04333717207165356,0.04333717207165356
1357,Non-tax revenue: Other property income,2019,600000,0.04333717207165356,0.04333717207165356
1358,Non-tax revenue: Other property income,2020,600000,0.04333717207165356,0.04333717207165356
1359,Non-tax revenue: Other property income,2021,600000,0.04333717207165356,0.04333717207165356
1360,Non-tax revenue: Sales of goods and services,2004,600000,0.045049592732033225,0.05148459412468014
1361,Non-tax revenue: Sales of goods and services,2005,600000,0.051851570340670936,0.05148459412468014
1362,Non-tax revenue: Sales of goods and services,2006,600000,0.045620863001046605,0.05148459412468014
1363,Non-tax revenue: Sales of goods and services,2007,600000,0.05245613412214988,0.05148459412468014
1364,Non-tax revenue: Sales of goods and services,2008,600000,0.04946481853835579,0.05148459412468014
1365,Non-tax revenue: Sales of goods and services,2009,600000,0.05299269072887189,0.05148459412468014
1366,Non-tax revenue: Sales of goods and services,2010,600000,0.0507669559138489,0.05148459412468014
1367,Non-tax revenue: Sales of goods and services,2011,600000,0.050974977860164236,0.05148459412468014
1368,Non-tax revenue: Sales of goods and services,2012,600000,0.04883761236810483,0.05148459412468014
1369,Non-tax revenue: Sales of goods and services,2013,600000,0.05135001742683852,0.05148459412468014
1370,Non-tax revenue: Sales of goods and services,2014,600000,0.053477741901770626,0.05148459412468014
1371,Non-tax revenue: Sales of goods and services,2015,600000,0.05411480911236134,0.05148459412468014
1372,Non-tax revenue: Sales of goods and services,2017,600000,0.05178406321866956,0.05148459412468014
1373,Non-tax revenue: Sales of goods and services,2018,600000,0.05165504960773361,0.05148459412468014
1374,Non-tax revenue: Sales of goods and services,2019,600000,0.04910933103442412,0.05148459412468014
1375,Non-tax revenue: Sales of goods and services,2020,600000,0.050482875943412026,0.05148459412468014
1376,Non-tax revenue: Sales of goods and services,2004,600000,0.045049592732033225,0.05148459412468014
1377,Non-tax revenue: Sales of goods and services,2005,600000,0.046280382580362225,0.05148459412468014
1378,Non-tax revenue: Sales of goods and services,2006,600000,0.0509974802341647,0.05148459412468014
1379,Non-tax revenue: Sales of goods and services,2007,600000,0.05245613412214988,0.05148459412468014
1380,Non-tax revenue: Sales of goods and services,2008,600000,0.04946481853835579,0.05148459412468014
1381,Non-tax revenue: Sales of goods and services,2009,600000,0.05299269072887189,0.05148459412468014
1382,Non-tax revenue: Sales of goods and services,2010,600000,0.0507669559138489,0.05148459412468014
1383,Non-tax revenue: Sales of goods and services,2011,600000,0.050974977860164236,0.05148459412468014
1384,Non-tax revenue: Sales of goods and services,2012,600000,0.05070994989971441,0.05148459412468014
1385,Non-tax revenue: Sales of goods and services,2013,600000,0.05135001742683852,0.05148459412468014
1386,Non-tax revenue: Sales of goods and services,2014,600000,0.053477741901770626,0.05148459412468014
1387,Non-tax revenue: Sales of goods and services,2015,600000,0.05411480911236134,0.05148459412468014
1388,Non-tax revenue: Sales of goods and services,2017,600000,0.05310760285210089,0.05148459412468014
1389,Non-tax revenue: Sales of goods and services,2018,600000,0.05165504960773361,0.05148459412468014
1390,Non-tax revenue: Sales of goods and services,2019,600000,0.04910933103442412,0.05148459412468014
1391,Non-tax revenue: Sales of goods and services,2020,600000,0.050482875943412026,0.05148459412468014
1392,"Non-tax revenue: Fines, penalties and forfeits",2004,600000,0.043652705360415524,0.04346814765428341
1393,"Non-tax revenue: Fines, penalties and forfeits",2005,600000,0.04367920815646051,0.04346814765428341
1394,"Non-tax revenue: Fines, penalties and forfeits",2007,600000,0.04337817639760995,0.04346814765428341
1395,"Non-tax revenue: Fines, penalties and forfeits",2008,600000,0.04340617935192163,0.04346814765428341
1396,"Non-tax revenue: Fines, penalties and forfeits",2009,600000,0.04366120625726014,0.04346814765428341
1397,"Non-tax revenue: Fines, penalties and forfeits",2010,600000,0.04346168520778942,0.04346814765428341
1398,"Non-tax revenue: Fines, penalties and forfeits",2011,600000,0.04341618040703294,0.04346814765428341
1399,"Non-tax revenue: Fines, penalties and forfeits",2012,600000,0.04336167465667628,0.04346814765428341
1400,"Non-tax revenue: Fines, penalties and forfeits",2013,600000,0.04341718051254407,0.04346814765428341
1401,"Non-tax revenue: Fines, penalties and forfeits",2014,600000,0.04350668995579034,0.04346814765428341
1402,"Non-tax revenue: Fines, penalties and forfeits",2015,600000,0.043516190958146087,0.04346814765428341
1403,"Non-tax revenue: Fines, penalties and forfeits",2016,600000,0.043378676450365514,0.04346814765428341
1404,"Non-tax revenue: Fines, penalties and forfeits",2017,600000,0.04346518557707838,0.04346814765428341
1405,"Non-tax revenue: Fines, penalties and forfeits",2018,600000,0.043359674445654015,0.04346814765428341
1406,"Non-tax revenue: Fines, penalties and forfeits",2019,600000,0.04340112881909041,0.04346814765428341
1407,"Non-tax revenue: Fines, penalties and forfeits",2020,600000,0.04337302585422762,0.04346814765428341
1408,"Non-tax revenue: Fines, penalties and forfeits",2021,600000,0.04335772423990731,0.04346814765428341
1409,"Non-tax revenue: Fines, penalties and forfeits",2004,600000,0.043652705360415524,0.04346814765428341
1410,"Non-tax revenue: Fines, penalties and forfeits",2005,600000,0.04367920815646051,0.04346814765428341
1411,"Non-tax revenue: Fines, penalties and forfeits",2007,600000,0.04337817639760995,0.04346814765428341
1412,"Non-tax revenue: Fines, penalties and forfeits",2008,600000,0.04340617935192163,0.04346814765428341
1413,"Non-tax revenue: Fines, penalties and forfeits",2009,600000,0.04366120625726014,0.04346814765428341
1414,"Non-tax revenue: Fines, penalties and forfeits",2010,600000,0.043362074698880725,0.04346814765428341
1415,"Non-tax revenue: Fines, penalties and forfeits",2011,600000,0.04341618040703294,0.04346814765428341
1416,"Non-tax revenue: Fines, penalties and forfeits",2012,600000,0.04336167465667628,0.04346814765428341
1417,"Non-tax revenue: Fines, penalties and forfeits",2013,600000,0.04341718051254407,0.04346814765428341
1418,"Non-tax revenue: Fines, penalties and forfeits",2014,600000,0.04350668995579034,0.04346814765428341
1419,"Non-tax revenue: Fines, penalties and forfeits",2015,600000,0.043516190958146087,0.04346814765428341
1420,"Non-tax revenue: Fines, penalties and forfeits",2016,600000,0.04354469396521333,0.04346814765428341
1421,"Non-tax revenue: Fines, penalties and forfeits",2017,600000,0.04346518557707838,0.04346814765428341
1422,"Non-tax revenue: Fines, penalties and forfeits",2018,600000,0.043359674445654015,0.04346814765428341
1423,"Non-tax revenue: Fines, penalties and forfeits",2019,600000,0.04340112881909041,0.04346814765428341
1424,"Non-tax revenue: Fines, penalties and forfeits",2020,600000,0.04337302585422762,0.04346814765428341
1425,"Non-tax revenue: Fines, penalties and forfeits",2021,600000,0.04335772423990731,0.04346814765428341
1426,Non-tax revenue: Miscellaneous and unidentified revenue,2004,600000,0.14396778860169748,0.2988326351763444
1427,Non-tax revenue: Miscellaneous and unidentified revenue,2005,600000,0.15864933750510676,0.2988326351763444
1428,Non-tax revenue: Miscellaneous and unidentified revenue,2006,600000,0.24060798414232698,0.2988326351763444
1429,Non-tax revenue: Miscellaneous and unidentified revenue,2007,600000,0.24824378971981537,0.2988326351763444
1430,Non-tax revenue: Miscellaneous and unidentified revenue,2008,600000,0.28839302546418644,0.2988326351763444
1431,Non-tax revenue: Miscellaneous and unidentified revenue,2009,600000,0.28926311725887077,0.2988326351763444
1432,Non-tax revenue: Miscellaneous and unidentified revenue,2010,600000,0.17474603570676703,0.2988326351763444
1433,Non-tax revenue: Miscellaneous and unidentified revenue,2011,600000,0.18098169356867147,0.2988326351763444
1434,Non-tax revenue: Miscellaneous and unidentified revenue,2012,600000,0.3416836476248244,0.2988326351763444
1435,Non-tax revenue: Miscellaneous and unidentified revenue,2013,600000,0.3460991134564696,0.2988326351763444
1436,Non-tax revenue: Miscellaneous and unidentified revenue,2014,600000,0.3950792808641311,0.2988326351763444
1437,Non-tax revenue: Miscellaneous and unidentified revenue,2015,600000,0.36328092613770746,0.2988326351763444
1438,Non-tax revenue: Miscellaneous and unidentified revenue,2016,600000,0.2693093121324299,0.2988326351763444
1439,Non-tax revenue: Miscellaneous and unidentified revenue,2017,600000,0.35107958889662855,0.2988326351763444
1440,Non-tax revenue: Miscellaneous and unidentified revenue,2018,600000,0.3202741389216562,0.2988326351763444
1441,Non-tax revenue: Miscellaneous and unidentified revenue,2019,600000,0.37511327445045445,0.2988326351763444
1442,Non-tax revenue: Miscellaneous and unidentified revenue,2020,600000,0.4924095492074413,0.2988326351763444
1443,Non-tax revenue: Miscellaneous and unidentified revenue,2021,600000,0.4260227754028049,0.2988326351763444
1444,Non-tax revenue: Miscellaneous and unidentified revenue,2004,600000,0.14396778860169748,0.2988326351763444
1445,Non-tax revenue: Miscellaneous and unidentified revenue,2005,600000,0.15864933750510676,0.2988326351763444
1446,Non-tax revenue: Miscellaneous and unidentified revenue,2006,600000,0.24060798414232698,0.2988326351763444
1447,Non-tax revenue: Miscellaneous and unidentified revenue,2007,600000,0.24824378971981537,0.2988326351763444
